expert_newsroom_id,expert_name,expert_url,total_project_count,total_project_count_us,expertises
ABC1234,LSW Inc.,https://www.archdaily.com/professional/lsw-inc,1,1,Mechanical & Electrical Engineer
ABC1234,Michael Baker Jr. Inc.,https://www.archdaily.com/professional/michael-baker-jr-inc,1,1,Civil Engineer
ABC1234,SOLARC/Natural Systems International,https://www.archdaily.com/professional/solarc-natural-systems-international,1,1,Environmental Consultant
ABC1234,PHT Lighting Design Inc.,https://www.archdaily.com/professional/pht-lighting-design-inc,3,3,"Lighting Design,Lighting Designer"
ABC1234,A Joselow,https://www.archdaily.com/professional/a-joselow,1,1,MEP Engineer
ABC1234,PC,https://www.archdaily.com/professional/pc,4,4,"MEP Engineer,Mechanical Engineering,Civil Engineer"
ABC1234,Hathaway Dinwiddie Construction Company,https://www.archdaily.com/professional/hathaway-dinwiddie-construction-company,7,7,"General Contractor,Contractor"
ABC1234,Follis Design,https://www.archdaily.com/professional/follis-design,2,2,"Graphics,Signage Consultant"
ABC1234,Geotechnologies,https://www.archdaily.com/professional/geotechnologies,3,3,"Geotechnical,Geotechnical Engineering"
ABC1234,Horton Lees Brogden Lighting Design,https://www.archdaily.com/professional/horton-lees-brogden-lighting-design,34,33,"Lighting,Lighting Design,Lighting Designer,Lighting Consultant,Architectural Lighting"
ABC1234,John A. Martin & Associates,https://www.archdaily.com/professional/john-a-martin-associates,8,8,"Structural,Structural Engineer,Structural Engineers,Consulting Structural Engineer"
ABC1234,Katherine Spitz Associates,https://www.archdaily.com/professional/katherine-spitz-associates,2,2,Landscape Architect
ABC1234,Newson Brown Acoustics LLC,https://www.archdaily.com/professional/newson-brown-acoustics-llc,5,5,"Acoustics,Acoustical Consultant,Acoustician"
ABC1234,ZZZ Carpentry Inc.,https://www.archdaily.com/professional/zzz-carpentry-inc,1,1,General Contractor
ABC1234,A to Z Consulting Engineers,https://www.archdaily.com/professional/a-to-z-consulting-engineers,1,1,MEP Engineer
ABC1234,Andrew Franz Architect,https://www.archdaily.com/professional/andrew-franz-architect,1,1,Interior Design
ABC1234,Blue Shore Engineering,https://www.archdaily.com/professional/blue-shore-engineering,2,2,Structural Engineer
ABC1234,Plant Specialists,https://www.archdaily.com/professional/plant-specialists,1,1,Landscaping
ABC1234,Precision Home Theater,https://www.archdaily.com/professional/precision-home-theater,1,1,AV Consultant
ABC1234,MNS Engineering,https://www.archdaily.com/professional/mns-engineering,1,1,Mechanical
ABC1234,A&C,https://www.archdaily.com/professional/a-c,2,1,Electrical
ABC1234,Franceschi Engineering,https://www.archdaily.com/professional/franceschi-engineering,2,2,"Structural,Structural Engineer"
ABC1234,Mia Lehrer + Associates,https://www.archdaily.com/professional/mia-lehrer-associates,5,5,"Landscape,Landscape Architect"
ABC1234,A&F Applicators Inc.,https://www.archdaily.com/professional/a-f-applicators-inc,1,1,General Contractor
ABC1234,A&F Consultants,https://www.archdaily.com/professional/a-f-consultants,1,1,Electrical Consultant
ABC1234,Belzberg Architects,https://www.archdaily.com/professional/belzberg-architects,1,1,General Contractor
ABC1234,A&F Consulting Engineers,https://www.archdaily.com/professional/a-f-consulting-engineers-d2ccb33e-8e4f-4726-be63-0adb1ae7e822,5,5,"Electrical Engineer,Electrical,Electrical Consultant"
ABC1234,Tom Nasrollahi & Associates,https://www.archdaily.com/professional/tom-nasrollahi-associates,3,3,"Plumbing Engineer,Plumbing,Plumbing Consultant"
ABC1234,Group F Builders,https://www.archdaily.com/professional/group-f-builders,1,1,General Contractor
ABC1234,Knibb Design,https://www.archdaily.com/professional/knibb-design,1,1,Landscape Design
ABC1234,MLK Studio,https://www.archdaily.com/professional/mlk-studio,2,2,"Interior Design,Interiors"
ABC1234,Rish Engineering,https://www.archdaily.com/professional/rish-engineering,1,1,Structural Engineer
ABC1234,John Labib & Associates,https://www.archdaily.com/professional/john-labib-associates,19,19,"Structural Engineer,Structural Engineering,Structural Consultant,Structural Engineers,Engineering"
ABC1234,Luminesce,https://www.archdaily.com/professional/luminesce,2,2,Lighting Designer
ABC1234,JDA Inc.,https://www.archdaily.com/professional/jda-inc,1,1,Mechanical Engineer
ABC1234,Korn Randolph Landscape Architects,https://www.archdaily.com/professional/korn-randolph-landscape-architects,2,2,Landscape Architect
ABC1234,Enviropro Inc.,https://www.archdaily.com/professional/enviropro-inc,1,1,Environmental Engineer
ABC1234,William Koh & Associates,https://www.archdaily.com/professional/william-koh-associates,5,5,"Structural,Structural Engineer,Structural Engineering"
ABC1234,Gordon Polon,https://www.archdaily.com/professional/gordon-polon,8,8,"Structural Consultant,Structural Engineer,Structural,Engineering,Structural Engineering"
ABC1234,SAS Construction,https://www.archdaily.com/professional/sas-construction,1,1,General Contractor
ABC1234,B.W. Smith Structural Engineers,https://www.archdaily.com/professional/b-w-smith-structural-engineers,1,1,Structural Engineer
ABC1234,Kaplan Gehring McCarroll Architectural Lighting,https://www.archdaily.com/professional/kaplan-gehring-mccarroll-architectural-lighting,6,6,"Lighting Consultant,Lighting Designer,Lighting,Architectural Lighting"
ABC1234,CA),https://www.archdaily.com/professional/ca,2,2,"Lighting Consultant,Contractor"
ABC1234,Robert Derector Associates,https://www.archdaily.com/professional/robert-derector-associates,2,2,"MEP,MEP Engineer"
ABC1234,Wade Graham Landscape Studio,https://www.archdaily.com/professional/wade-graham-landscape-studio,1,1,Landscape
ABC1234,A-1 Construction,https://www.archdaily.com/professional/a-1-construction,1,1,General Contractor
ABC1234,John Ott & Associates,https://www.archdaily.com/professional/john-ott-associates,1,1,Engineers
ABC1234,Brian A. Robinson & Associates,https://www.archdaily.com/professional/brian-a-robinson-associates,1,1,Engineers
ABC1234,Tree Life Concern Inc. (Arborist),https://www.archdaily.com/professional/tree-life-concern-inc-arborist,1,1,Consultants
ABC1234,E&J Engineering & Energy Designs (Title-24 Energy),https://www.archdaily.com/professional/e-j-engineering-energy-designs-title-24-energy,1,1,Consultants
ABC1234,A-G Home Improvements,https://www.archdaily.com/professional/a-g-home-improvements,1,1,General Contractor
ABC1234,ADG Engineering,https://www.archdaily.com/professional/adg-engineering,1,1,Structural Engineering
ABC1234,Architensions,https://www.archdaily.com/professional/architensions,1,1,Landscape
ABC1234,ArcLight Design,https://www.archdaily.com/professional/arclight-design,5,5,Lighting
ABC1234,A. A. Gonzalez Engineers,https://www.archdaily.com/professional/a-a-gonzalez-engineers,1,1,MEP Engineer
ABC1234,Architectural Engineers Collaborative,https://www.archdaily.com/professional/architectural-engineers-collaborative,8,8,"Structural Engineer,Structural Consultant,Structural Engineering"
ABC1234,Aupperle Company,https://www.archdaily.com/professional/aupperle-company,2,2,Civil Engineer
ABC1234,Don Crowell Inc.,https://www.archdaily.com/professional/don-crowell-inc,1,1,General Contractor
ABC1234,DMJM/Heery a Joint Venture,https://www.archdaily.com/professional/dmjm-heery-a-joint-venture,1,1,Construction Manager
ABC1234,Domingo Gonzalez Associates,https://www.archdaily.com/professional/domingo-gonzalez-associates,4,4,"Lighting Design,Lighting Designer"
ABC1234,Cline,https://www.archdaily.com/professional/cline,1,1,Lighting Design
ABC1234,Bettridge,https://www.archdaily.com/professional/bettridge,1,1,Lighting Design
ABC1234,Bernstein Lighting Design,https://www.archdaily.com/professional/bernstein-lighting-design,1,1,Lighting Design
ABC1234,KADCON Corporation,https://www.archdaily.com/professional/kadcon-corporation,1,1,Consultant Team
ABC1234,WSP Flack + Kurtz,https://www.archdaily.com/professional/wsp-flack-kurtz,9,9,"Consultant Team,MEP Engineer,Mechanical/Electrical Engineer,Lighting,Mechanical Engineer,MEP"
ABC1234,Gustafson Guthrie Nichol,https://www.archdaily.com/professional/gustafson-guthrie-nichol,9,9,"Consultant Team,Landscape,Landscape Architect,Landscape Architects,Landscape Architecture,Landscaping"
ABC1234,A. Morton Thomas & Associates,https://www.archdaily.com/professional/a-morton-thomas-associates,1,1,Consultant Team
ABC1234,A. Pappajohn Co.,https://www.archdaily.com/professional/a-pappajohn-co,1,1,Construction
ABC1234,Acoustic Design Group,https://www.archdaily.com/professional/acoustic-design-group,1,1,Acoustic Consultant
ABC1234,Mission,https://www.archdaily.com/professional/mission,1,1,Acoustic Consultant
ABC1234,KS,https://www.archdaily.com/professional/ks,8,8,"Acoustic Consultant,Civil Engineer,Structural Engineer,Geotechnical Engineer,Mechanical Engineer,MEP Engineer"
ABC1234,Derek Porter Studio,https://www.archdaily.com/professional/derek-porter-studio,6,6,"Lighting Consultant,Lighting Designer,Lighting"
ABC1234,Gould Evans,https://www.archdaily.com/professional/gould-evans,4,4,"Landscape Architect,Landscape Architecture,Interior Design"
ABC1234,JE Dunn Construction,https://www.archdaily.com/professional/je-dunn-construction,8,8,"Construction Manager,Contractor,General Contractor"
ABC1234,Lankford + Associates,https://www.archdaily.com/professional/lankford-associates,2,2,"MEP Engineer,Consultants"
ABC1234,Olsson Associates,https://www.archdaily.com/professional/olsson-associates,6,6,"Civil Engineer,MEP Engineer,MEP,Civil Engineering"
ABC1234,Overland Park,https://www.archdaily.com/professional/overland-park,3,3,"Civil Engineer,MEP Engineer"
ABC1234,PMA Engineering,https://www.archdaily.com/professional/pma-engineering,1,1,Structural Engineer
ABC1234,Fairway,https://www.archdaily.com/professional/fairway,1,1,Structural Engineer
ABC1234,Tuly Engineering,https://www.archdaily.com/professional/tuly-engineering,1,1,Electrical Engineer
ABC1234,A.E. & Associates,https://www.archdaily.com/professional/a-e-associates,1,1,Structural Engineer
ABC1234,First Choice,https://www.archdaily.com/professional/first-choice,1,1,Contractor
ABC1234,Coughlin Porter Lundeen,https://www.archdaily.com/professional/coughlin-porter-lundeen,11,11,"Civil Engineer,Structural Engineer,Civil Engineering,Structural Engineering,Structural,Structural Engineers,Engineering"
ABC1234,A.E.S. Inc.,https://www.archdaily.com/professional/a-e-s-inc,1,1,Electrical Engineer
ABC1234,Lando & Associates,https://www.archdaily.com/professional/lando-associates,1,1,Landscape Architect
ABC1234,Starr Whitehouse,https://www.archdaily.com/professional/starr-whitehouse,4,4,"Landscape Architects,Landscape Architect"
ABC1234,A.G. Consulting Engineering,https://www.archdaily.com/professional/a-g-consulting-engineering,1,1,MEP Engineers
ABC1234,AWA Lighting Designers,https://www.archdaily.com/professional/awa-lighting-designers,2,1,Lighting Design
ABC1234,Langan Engineering & Environmental Services,https://www.archdaily.com/professional/langan-engineering-environmental-services,12,12,"Civil Engineer,Geotechnical Engineering,Geotechnical Engineer,Geotechnical,Landscape Consultant,Engineering"
ABC1234,Yu & Associates,https://www.archdaily.com/professional/yu-associates,1,1,Environmental Engineer
ABC1234,B-A Engineering,https://www.archdaily.com/professional/b-a-engineering,1,1,Traffic Engineer
ABC1234,The Liro Group,https://www.archdaily.com/professional/the-liro-group,1,1,Construction Manager
ABC1234,VJ Associates,https://www.archdaily.com/professional/vj-associates,2,2,"Cost Estimator,Quantity Surveyor"
ABC1234,ZFA Structural Engineers,https://www.archdaily.com/professional/zfa-structural-engineers,5,5,"Structural,Structural Engineering,Structural Engineer,Engineering"
ABC1234,Shen Milsom & Wilke,https://www.archdaily.com/professional/shen-milsom-wilke,11,11,"Acoustics,Acoustical Consultant,AV Consultant,Consultants"
ABC1234,A.G.E. Consulting Inc.,https://www.archdaily.com/professional/a-g-e-consulting-inc,1,1,Electrical
ABC1234,ChrDAUER Architects,https://www.archdaily.com/professional/chrdauer-architects,1,1,Interiors
ABC1234,GCI General Contractors,https://www.archdaily.com/professional/gci-general-contractors,2,2,"General Contractor,Contractor"
ABC1234,Madrone Landscape,https://www.archdaily.com/professional/madrone-landscape,2,2,Landscape
ABC1234,McMillan Media Systems,https://www.archdaily.com/professional/mcmillan-media-systems,1,1,Audio Visual
ABC1234,MHC Mechanical Engineering,https://www.archdaily.com/professional/mhc-mechanical-engineering,2,2,"Mechanical,Plumbing"
ABC1234,studioYVES,https://www.archdaily.com/professional/studioyves,1,1,Rendering
ABC1234,Weller Design,https://www.archdaily.com/professional/weller-design,2,2,"Lighting,Architectural Lighting"
ABC1234,A.R. Lucas Construction Company,https://www.archdaily.com/professional/a-r-lucas-construction-company,1,1,General Contractor
ABC1234,Pannu,https://www.archdaily.com/professional/pannu,1,1,Structural Engineers
ABC1234,Larsen & McCartney,https://www.archdaily.com/professional/larsen-mccartney,1,1,Structural Engineers
ABC1234,Stadia Engineering Associates,https://www.archdaily.com/professional/stadia-engineering-associates,1,1,Civil
ABC1234,A/Z Corporation,https://www.archdaily.com/professional/a-z-corporation,1,1,Construction Manager
ABC1234,DeStefano & Chamberlain Inc.,https://www.archdaily.com/professional/destefano-chamberlain-inc,2,2,"Structural,Structural Engineer"
ABC1234,George Sexton Associates,https://www.archdaily.com/professional/george-sexton-associates,10,8,"Lighting,Lighting Design,Lighting Consultant,Lightning,Lighting Designer"
ABC1234,Kent + Frost Landscape Architecture,https://www.archdaily.com/professional/kent-frost-landscape-architecture,1,1,Landscape
ABC1234,P.R. Sherman Inc.,https://www.archdaily.com/professional/p-r-sherman-inc,1,1,Code Consultant
ABC1234,Schlaich Bergermann Partner,https://www.archdaily.com/professional/schlaich-bergermann-partner,11,4,"Engineering,Structural Engineering,Structural Engineer,Consultants"
ABC1234,A05 Studio,https://www.archdaily.com/professional/a05-studio,1,1,Steel Fabrication
ABC1234,Degenkolb Engineers,https://www.archdaily.com/professional/degenkolb-engineers,2,2,Structural Engineering
ABC1234,The Engineering Enterprise,https://www.archdaily.com/professional/the-engineering-enterprise,5,5,"Electrical Engineering,Electrical,Electrical Engineer"
ABC1234,A10,https://www.archdaily.com/professional/a10,1,1,Environmental
ABC1234,Audio Visual Design Group,https://www.archdaily.com/professional/audio-visual-design-group,1,1,AV
ABC1234,BFP Fire Protection,https://www.archdaily.com/professional/bfp-fire-protection,1,1,Subcontractors
ABC1234,KDS Plumbing,https://www.archdaily.com/professional/kds-plumbing,1,1,Subcontractors
ABC1234,Pan-Pacific Mechanical,https://www.archdaily.com/professional/pan-pacific-mechanical,1,1,Subcontractors
ABC1234,RK Electric,https://www.archdaily.com/professional/rk-electric,1,1,Subcontractors
ABC1234,Inc.,https://www.archdaily.com/professional/inc,18,18,"Subcontractors,Plumbing Consultant,Civil Engineers,Builder,Contractor,Civil Engineering,Landscape,Project Managers,Consultants,Code Consultant,Landscape Architecture,General Contractor,Engineering,Lighting Design"
